CONCEPT	DOCULECT	IPA	ID
heavy	Pali	gɐru	506
heavy	Middle_Persian	gaɾɑ:n	507
short	Georgian	mokʼle	508
short	Armenian	kɑɾt͡ʃ	509
short	Old_Kannada	kiɾu	510
short	Old_Telugu	poʈːi	511
short	Old_Malayalam	kuri	512
short	Old_Tamil	kuru	513
short	Greek_Anc	brakʰýs	514
short	Latin	ˈbrɛwɪs	515
short	Old_French	koɾt	516
short	Old_Norse	stutːr	517
short	Old_High_German	skurt	518
short	Old_English	ʃorˠt	519
short	Old_Irish	bʹerr	520
short	Old_Church_Slavonic	krɑtʊ̆kʊ̆	521
short	Sanskrit	ɦɾɐsʋɐ	522
short	Middle_Persian	ku:k	523
narrow	Georgian	vit͡sʼɾo	524
narrow	Armenian	nɛʁ	525
narrow	Old_Kannada	sapura	526
narrow	Old_Telugu	iɾʊku	527
narrow	Old_Malayalam	iʈuŋːi	528
narrow	Old_Tamil	kurukija	529
narrow	Greek_Anc	stenós	530
narrow	Latin	aŋˈɡustus	531
narrow	Old_French	estɾoi̯t	532
narrow	Old_Norse	mjoːr	533
narrow	Old_High_German	enɡi	534
narrow	Old_English	ˈnæɑ̯ru	535
narrow	Old_Irish	kuṽunɡ	536
narrow	Old_Church_Slavonic	ɔ̃zʊ̆kʊ̆	537
narrow	Sanskrit	ɐ̃.ɦu	538
narrow	Middle_Persian	tang	539
thin	Georgian	tʰχeli	540
thin	Armenian	bɑˈɾɑk	541
thin	Old_Kannada	t̪eɭu	542
thin	Old_Telugu	sanːa	543
thin	Old_Malayalam	n̪eːrt̪ːa	544
thin	Old_Tamil	melːija	545
thin	Greek_Anc	leptós	546
thin	Latin	ɡrakɪlʲɪs	547
thin	Old_French	mei̯ɡɾə	548
thin	Old_Norse	θunːr	549
thin	Old_High_German	ˈdunːi	550
thin	Old_English	ˈθynːe	551
thin	Old_Irish	tane	552
thin	Old_Church_Slavonic	tɪ̆nʊ̆kʊ̆	553
thin	Sanskrit	t̪ɐnu	554
thin	Middle_Persian	bɑ:ɾi:g	555
woman	Georgian	kʰali	556
woman	Armenian	kin	557
woman	Old_Kannada	peɳ	558
woman	Old_Telugu	aːɖa	559
woman	Old_Malayalam	peɳːə	560
woman	Old_Tamil	peɳ	561
woman	Greek_Anc	ɡynɛ́ː	562
woman	Latin	ˈfeːmina	563
woman	Old_French	damə	564
woman	Old_Norse	ˈkvenː	565
woman	Old_High_German	kwɛn	566
woman	Old_English	wiːf	567
woman	Old_Irish	bʹen	568
woman	Old_Church_Slavonic	ʒɛnɑ	569
woman	Sanskrit	st̪ɾiː	570
woman	Pali	it̪ʰːiː	571
woman	Middle_Persian	zan	572
man (adult male)	Georgian	kʼat͡sʰi	573
man (adult male)	Armenian	təʁɑˈmɑɾtʰ	574
man (adult male)	Old_Kannada	aːɭ	575
man (adult male)	Old_Telugu	maɡa	576
man (adult male)	Old_Malayalam	aːɳə	577
man (adult male)	Old_Tamil	aːɳ	578
man (adult male)	Greek_Anc	anɛ́ːr	579
man (adult male)	Latin	wir	580
man (adult male)	Old_French	om	581
man (adult male)	Old_Norse	karl	582
man (adult male)	Old_High_German	ɡomo	583
man (adult male)	Old_English	wer	584
man (adult male)	Old_Irish	ɸʹer	585
man (adult male)	Old_Church_Slavonic	mɔ̃ʒɪ̆	586
man (adult male)	Sanskrit	puɾuʂɐ	587
man (adult male)	Pali	purisɐ	588
man (adult male)	Middle_Persian	maɾd	589
man (human being)	Armenian	mɑɾtʰ	590
man (human being)	Old_Kannada	man̪d̪i	591
man (human being)	Old_Telugu	man̪d̪i	592
man (human being)	Old_Tamil	manit̪an	593
man (human being)	Greek_Anc	ántʰrɔːpos	594
man (human being)	Latin	ˈhomoː	595
man (human being)	Old_French	om	596
