CONCEPT	DOCULECT	IPA	ID
to wipe	Old_Telugu	t̪ʊɖʊt͡ʃu	444
to wipe	Old_Malayalam	t̪uʈajə	445
to wipe	Old_Tamil	t̪uʈaj	446
to pull	Old_Kannada	eɭi	447
to pull	Old_Telugu	laːɡu	448
to pull	Old_Malayalam	ʋali	449
to pull	Old_Tamil	iɻu	450
to push	Old_Kannada	nuːku	451
to push	Old_Telugu	t̪oːju	452
to push	Old_Malayalam	t̪aɭːu	453
to push	Old_Tamil	t̪aɭːu	454
to throw	Old_Kannada	esi	455
to throw	Old_Telugu	ʋɪsʊɾu	456
to throw	Old_Malayalam	eri	457
to throw	Old_Tamil	ʋiːsu	458
to tie	Old_Kannada	kaʈːu	459
to tie	Old_Telugu	kaʈːu	460
to tie	Old_Malayalam	keʈːu	461
to tie	Old_Tamil	puːɳ	462
to sew	Old_Kannada	holi	463
to sew	Old_Telugu	kʊʈːu	464
to sew	Old_Malayalam	t̪ajə	465
to sew	Old_Tamil	t̪aj	466
to count	Old_Kannada	eɳisu	467
to count	Old_Telugu	lekːa	468
to count	Old_Malayalam	eɳːu	469
to count	Old_Tamil	eɳːu	470
to say	Old_Kannada	peːɻ	471
to say	Old_Telugu	t͡ʃepːu	472
to say	Old_Malayalam	para	473
to say	Old_Tamil	t͡ʃol	474
to sing	Old_Kannada	paːɖu	475
to sing	Old_Telugu	paːɖu	476
to sing	Old_Malayalam	paːʈu	477
to sing	Old_Tamil	paːʈu	478
to play	Old_Kannada	aːɖu	479
to play	Old_Telugu	aːɖu	480
to play	Old_Malayalam	kaɭi	481
to play	Old_Tamil	ʋiɭaj	482
to float	Old_Kannada	t̪eːlu	483
to float	Old_Telugu	t̪eːlu	484
to float	Old_Malayalam	poŋːu	485
to float	Old_Tamil	mit̪a	486
to flow	Old_Kannada	paɾi	487
to flow	Old_Telugu	paːɾu	488
to flow	Old_Malayalam	oɻuku	489
to flow	Old_Tamil	oɻuku	490
to freeze	Old_Kannada	ɡaɖːa	491
to freeze	Old_Telugu	ɡaɖːa	492
to freeze	Old_Malayalam	uraja	493
to freeze	Old_Tamil	uraj	494
to swell	Old_Kannada	uːd̪u	495
to swell	Old_Telugu	ʋaːju	496
to swell	Old_Malayalam	ʋiːr	497
to swell	Old_Tamil	ʋiːŋku	498
sun	Old_Kannada	neːsaru	499
sun	Old_Malayalam	ɲaːjar	500
sun	Old_Tamil	ɲaːjiru	501
moon	Old_Kannada	t̪iŋɡaɭ	502
moon	Old_Telugu	nela	503
moon	Old_Malayalam	t̪iŋkaɭ	504
moon	Old_Tamil	n̪ilaː	505
star	Old_Kannada	aɾilu	506
star	Old_Telugu	t͡ʃʊkːa	507
star	Old_Malayalam	miːn	508
water	Old_Kannada	niːɾu	509
water	Old_Telugu	niːru	510
water	Old_Malayalam	ʋeɭːam	511
water	Old_Tamil	n̪iːɾ	512
rain	Old_Kannada	maɻe	513
rain	Old_Telugu	kʊrʊju	514
rain	Old_Malayalam	maɻa	515
rain	Old_Tamil	maɻaj	516
river	Old_Kannada	poɻe	517
river	Old_Telugu	eːru	518
river	Old_Malayalam	puɻa	519
river	Old_Tamil	aːru	520
lake	Old_Kannada	kere	521
lake	Old_Telugu	t͡ʃerʊʋu	522
lake	Old_Malayalam	kuɭam	523
lake	Old_Tamil	eːɾi	524
sea	Old_Kannada	kaɖal	525
sea	Old_Telugu	kaɖali	526
sea	Old_Malayalam	kaʈal	527
sea	Old_Tamil	kaʈal	528
salt	Old_Kannada	upːu	529
salt	Old_Telugu	upːu	530
salt	Old_Malayalam	upːə	531
salt	Old_Tamil	upːu	532
stone	Old_Kannada	kal	533
stone	Old_Telugu	ɾaːji	534
stone	Old_Malayalam	kalːə	535
stone	Old_Tamil	kal	536
sand	Old_Kannada	maɾaɭu	537
sand	Old_Telugu	isʊka	538
sand	Old_Malayalam	maɳal	539
sand	Old_Tamil	maɳ	540
dust	Old_Kannada	d̪umbu	541
dust	Old_Telugu	d̪ʊmːu	542
dust	Old_Malayalam	poʈi	543
dust	Old_Tamil	t̪ukaɭ	544
earth	Old_Kannada	maɳːu	545
earth	Old_Telugu	manːu	546
earth	Old_Malayalam	maɳːə	547
earth	Old_Tamil	pulam	548
cloud	Old_Kannada	moːɖe	549
cloud	Old_Telugu	mabːu	550
cloud	Old_Malayalam	mukil	551
cloud	Old_Tamil	mukil	552
