CONCEPT	DOCULECT	IPA	ID
many	Old_English	ˈmɒnij	211
many	Old_Irish	ilʹ	212
many	Old_Church_Slavonic	mʊ̆nɔɡɔ	213
many	Sanskrit	bɐɦu	214
many	Pali	bɐɦu	215
many	Middle_Persian	was	216
some	Armenian	vɔˈɾɔʃ	217
some	Greek_Anc	tines	218
some	Latin	ˈalɪkʷiː	219
some	Old_French	kelkəs	220
some	Old_Norse	ˈnokːurir	221
some	Old_High_German	sum	222
some	Old_English	sum	223
some	Old_Irish	e:ɡʹənʹ	224
some	Sanskrit	kiɲt͡ɕid̪	225
some	Pali	kotʃi	226
some	Middle_Persian	t͡ɕand	227
few	Greek_Anc	olíɡoi	228
few	Latin	ˈpau̯kiː	229
few	Old_French	poi̯̯	230
few	Old_Norse	faːr	231
few	Old_High_German	fao	232
few	Old_English	fæːɑ̯w	233
few	Old_Irish	bʹeɡa:n	234
few	Old_Church_Slavonic	mɑlɔ	235
few	Sanskrit	ɐlpɐ	236
few	Pali	ɐpːɐ	237
few	Middle_Persian	kam	238
other	Armenian	ɑjl	239
other	Greek_Anc	álːos	240
other	Latin	ˈalter	241
other	Old_French	altɾə	242
other	Old_Norse	ˈanːarː	243
other	Old_High_German	ˈandar	244
other	Old_English	ˈoːðer	245
other	Old_Irish	alʹe	246
other	Old_Church_Slavonic	inʊ̆	247
other	Sanskrit	ɐnjɐ	248
other	Pali	ɐpɐrɐ	249
other	Middle_Persian	abɑ:ɾi:g	250
one	Armenian	mɛk	251
one	Greek_Anc	hén	252
one	Latin	ˈuːnum	253
one	Old_French	yn	254
one	Old_Norse	ɛinː	255
one	Old_High_German	aɪn	256
one	Old_English	ɑːn	257
one	Old_Irish	oin	258
one	Old_Church_Slavonic	jɛdinʊ̆	259
one	Sanskrit	ekɐm	260
one	Pali	ekɐ	261
one	Middle_Persian	e:k	262
two	Armenian	jɛɾˈku	263
two	Greek_Anc	dýo	264
two	Latin	ˈduo	265
two	Old_French	døws	266
two	Old_Norse	tvau	267
two	Old_High_German	t͡sweːnə	268
two	Old_English	ˈtweːjen	269
two	Old_Irish	da:	270
two	Old_Church_Slavonic	dʊ̆vɑ	271
two	Sanskrit	d̪ʋe	272
two	Pali	d̪ʋe	273
two	Middle_Persian	do:	274
three	Armenian	jɛˈɾɛkʰ	275
three	Greek_Anc	tɾi.a	276
three	Latin	tria	277
three	Old_French	tɾoi̯̯	278
three	Old_Norse	θrju	279
three	Old_High_German	driː	280
three	Old_English	θriː	281
three	Old_Irish	tʹrʹi:	282
three	Old_Church_Slavonic	trɪ̆jɛ	283
three	Sanskrit	t̪ɾiːɳi	284
three	Pali	t̪ɐjo	285
three	Middle_Persian	se:	286
four	Armenian	t͡ʃʰɔɾs	287
four	Greek_Anc	téssara	288
four	Latin	ˈkʷatːuor	289
four	Old_French	katɾə	290
four	Old_Norse	ˈfjoɡur	291
four	Old_High_German	fior	292
four	Old_English	ˈfeːo̯wer	293
four	Old_Irish	kʹeθərʹ	294
four	Old_Church_Slavonic	ʧɛtɯrɛ	295
four	Sanskrit	t͡ɕɐt̪ʋaːɾi	296
four	Pali	tʃɐt̪ur	297
four	Middle_Persian	t͡ɕahɑ:ɾ	298
five	Armenian	hinɡ	299
five	Greek_Anc	pénte	300
five	Latin	ˈkʷiːnkʷe	301
five	Old_French	t͡sink	302
five	Old_Norse	fimː	303
five	Old_High_German	fimf	304
five	Old_English	fiːf	305
five	Old_Irish	ko:ɡʹ	306
five	Old_Church_Slavonic	pɛ̃tɪ̆	307
five	Sanskrit	pɐɲt͡ɕɐn	308
five	Pali	pɐɲtʃɐ	309
five	Middle_Persian	pand͡ʑ	310
long	Armenian	jɛɾˈkɑɾ	311
long	Greek_Anc	makrós	312
long	Latin	ˈlonɡus	313
long	Old_French	lonk	314
long	Old_Norse	lanɣr	315
long	Old_High_German	lanɡ	316
long	Old_English	lɒŋɡ	317
long	Old_Irish	fota	318
long	Old_Church_Slavonic	dl̩ɡʊ̆	319
long	Sanskrit	d̪iːɾɡʱɐ	320
long	Pali	d̪iːɡʱɐ	321
long	Middle_Persian	dɾɑ:z	322
wide	Armenian	lɑjn	323
wide	Greek_Anc	eurýs	324
wide	Latin	ˈlaːtus	325
wide	Old_French	lə	326
wide	Old_Norse	viðr	327
wide	Old_High_German	wiːt	328
wide	Old_English	wiːd	329
wide	Old_Irish	lʹeθən	330
wide	Old_Church_Slavonic	ʃirɔkʊ̆	331
wide	Sanskrit	uɾu	332
wide	Pali	uru	333
wide	Middle_Persian	fɾɑ:x	334
thick	Armenian	hɑst	335
thick	Greek_Anc	pyknós	336
thick	Latin	ˈspisːus	337
thick	Old_French	espes	338
thick	Old_Norse	θykːr	339
thick	Old_High_German	dikxi	340
thick	Old_English	ˈθikːe	341
thick	Old_Irish	tʹiuɣ	342
thick	Old_Church_Slavonic	dɛbɛlʊ̆	343
thick	Sanskrit	ɡʱɐnɐ	344
thick	Pali	ɡʱɐnɐ	345
thick	Middle_Persian	kuluft	346
heavy	Armenian	ˈt͡sɑnəɾ	347
heavy	Greek_Anc	barýs	348
heavy	Latin	ˈɡrawis	349
heavy	Old_French	pesant	350
heavy	Old_Norse	θunɣr	351
heavy	Old_High_German	swaːr	352
heavy	Old_English	ˈhevij	353
heavy	Old_Irish	trom	354
heavy	Old_Church_Slavonic	tɛ̃ʒɪ̆kʊ̆	355
heavy	Sanskrit	ɡuɾu	356
heavy	Pali	gɐru	357
heavy	Middle_Persian	gaɾɑ:n	358
short	Armenian	kɑɾt͡ʃ	359
short	Greek_Anc	brakʰýs	360
short	Latin	ˈbrɛwɪs	361
short	Old_French	koɾt	362
short	Old_Norse	stutːr	363
short	Old_High_German	skurt	364
short	Old_English	ʃorˠt	365
short	Old_Irish	bʹerr	366
short	Old_Church_Slavonic	krɑtʊ̆kʊ̆	367
short	Sanskrit	ɦɾɐsʋɐ	368
short	Middle_Persian	ku:k	369
narrow	Armenian	nɛʁ	370
narrow	Greek_Anc	stenós	371
narrow	Latin	aŋˈɡustus	372
narrow	Old_French	estɾoi̯t	373
narrow	Old_Norse	mjoːr	374
narrow	Old_High_German	enɡi	375
narrow	Old_English	ˈnæɑ̯ru	376
narrow	Old_Irish	kuṽunɡ	377
narrow	Old_Church_Slavonic	ɔ̃zʊ̆kʊ̆	378
narrow	Sanskrit	ɐ̃.ɦu	379
narrow	Middle_Persian	tang	380
thin	Armenian	bɑˈɾɑk	381
thin	Greek_Anc	leptós	382
thin	Latin	ɡrakɪlʲɪs	383
thin	Old_French	mei̯ɡɾə	384
thin	Old_Norse	θunːr	385
thin	Old_High_German	ˈdunːi	386
thin	Old_English	ˈθynːe	387
thin	Old_Irish	tane	388
thin	Old_Church_Slavonic	tɪ̆nʊ̆kʊ̆	389
thin	Sanskrit	t̪ɐnu	390
thin	Middle_Persian	bɑ:ɾi:g	391
woman	Armenian	kin	392
